caseId,dateDecision,decisionType,usCite,term,naturalCourt,chief,docket,caseName,dateArgument,dateRearg,petitioner,petitionerState,respondent,respondentState,jurisdiction,adminAction,adminActionState,threeJudgeFdc,caseOrigin,caseOriginState,caseSource,caseSourceState,lcDisagreement,certReason,lcDisposition,lcDispositionDirection,declarationUncon,caseDisposition,caseDispositionUnusual,partyWinning,precedentAlteration,voteUnclear,issue,issueArea,decisionDirection,decisionDirectionDissent,authorityDecision1,authorityDecision2,lawType,lawSupp,lawMinor,majOpinWriter,majOpinAssigner,splitVote,majVotes,minVotes,justice,justiceName,vote,opinion,direction,majority,firstAgreement,secondAgreement
"1946-009","1946-12-09",1,329 U.S. 143,1946,1301,Vinson,25,UNEMPLOYMENT COMPENSATION COMMISSION OF ALASKA ET AL. v. ARAGON ET AL.,"1946-02-27","1946-11-13",4,2,248,,1,117,2,0,44,2,29,,1,10,2,2,1,7,0,1,0,0,70190,7,1,0,4,5,5,512,,87,87,1,9,0,79,SFReed,1,1,1,2,,
"1946-009","1946-12-09",1,329 U.S. 143,1946,1301,Vinson,25,UNEMPLOYMENT COMPENSATION COMMISSION OF ALASKA ET AL. v. ARAGON ET AL.,"1946-02-27","1946-11-13",4,2,248,,1,117,2,0,44,2,29,,1,10,2,2,1,7,0,1,0,0,70190,7,1,0,4,5,5,512,,87,87,1,9,0,78,HLBlack,1,1,1,2,,
"1946-009","1946-12-09",1,329 U.S. 143,1946,1301,Vinson,25,UNEMPLOYMENT COMPENSATION COMMISSION OF ALASKA ET AL. v. ARAGON ET AL.,"1946-02-27","1946-11-13",4,2,248,,1,117,2,0,44,2,29,,1,10,2,2,1,7,0,1,0,0,70190,7,1,0,4,5,5,512,,87,87,1,9,0,85,WBRutledge,1,1,1,2,,
"1946-009","1946-12-09",1,329 U.S. 143,1946,1301,Vinson,25,UNEMPLOYMENT COMPENSATION COMMISSION OF ALASKA ET AL. v. ARAGON ET AL.,"1946-02-27","1946-11-13",4,2,248,,1,117,2,0,44,2,29,,1,10,2,2,1,7,0,1,0,0,70190,7,1,0,4,5,5,512,,87,87,1,9,0,82,FMurphy,1,1,1,2,,
"1946-009","1946-12-09",1,329 U.S. 143,1946,1301,Vinson,25,UNEMPLOYMENT COMPENSATION COMMISSION OF ALASKA ET AL. v. ARAGON ET AL.,"1946-02-27","1946-11-13",4,2,248,,1,117,2,0,44,2,29,,1,10,2,2,1,7,0,1,0,0,70190,7,1,0,4,5,5,512,,87,87,1,9,0,87,FMVinson,1,2,1,2,,
"1946-010","1946-12-09",1,329 U.S. 156,1946,1301,Vinson,42,VANSTON BONDHOLDERS PROTECTIVE COMMITTEE v. GREEN ET AL.,"1946-10-22",,135,,114,,1,,,0,73,21,26,,0,10,3,2,1,2,0,0,0,0,80030,8,2,0,4,,3,307,,78,87,1,8,0,86,HHBurton,3,1,2,2,80,
"1946-010","1946-12-09",1,329 U.S. 156,1946,1301,Vinson,42,VANSTON BONDHOLDERS PROTECTIVE COMMITTEE v. GREEN ET AL.,"1946-10-22",,135,,114,,1,,,0,73,21,26,,0,10,3,2,1,2,0,0,0,0,80030,8,2,0,4,,3,307,,78,87,1,8,0,84,RHJackson,3,1,2,2,80,
"1946-010","1946-12-09",1,329 U.S. 156,1946,1301,Vinson,42,VANSTON BONDHOLDERS PROTECTIVE COMMITTEE v. GREEN ET AL.,"1946-10-22",,135,,114,,1,,,0,73,21,26,,0,10,3,2,1,2,0,0,0,0,80030,8,2,0,4,,3,307,,78,87,1,8,0,81,WODouglas,1,1,2,2,,
"1946-010","1946-12-09",1,329 U.S. 156,1946,1301,Vinson,42,VANSTON BONDHOLDERS PROTECTIVE COMMITTEE v. GREEN ET AL.,"1946-10-22",,135,,114,,1,,,0,73,21,26,,0,10,3,2,1,2,0,0,0,0,80030,8,2,0,4,,3,307,,78,87,1,8,0,80,FFrankfurter,3,2,2,2,,
"1946-010","1946-12-09",1,329 U.S. 156,1946,1301,Vinson,42,VANSTON BONDHOLDERS PROTECTIVE COMMITTEE v. GREEN ET AL.,"1946-10-22",,135,,114,,1,,,0,73,21,26,,0,10,3,2,1,2,0,0,0,0,80030,8,2,0,4,,3,307,,78,87,1,8,0,79,SFReed,,,,,,
"1946-010","1946-12-09",1,329 U.S. 156,1946,1301,Vinson,42,VANSTON BONDHOLDERS PROTECTIVE COMMITTEE v. GREEN ET AL.,"1946-10-22",,135,,114,,1,,,0,73,21,26,,0,10,3,2,1,2,0,0,0,0,80030,8,2,0,4,,3,307,,78,87,1,8,0,78,HLBlack,1,2,2,2,,
"1946-010","1946-12-09",1,329 U.S. 156,1946,1301,Vinson,42,VANSTON BONDHOLDERS PROTECTIVE COMMITTEE v. GREEN ET AL.,"1946-10-22",,135,,114,,1,,,0,73,21,26,,0,10,3,2,1,2,0,0,0,0,80030,8,2,0,4,,3,307,,78,87,1,8,0,85,WBRutledge,1,1,2,2,,
"1946-010","1946-12-09",1,329 U.S. 156,1946,1301,Vinson,42,VANSTON BONDHOLDERS PROTECTIVE COMMITTEE v. GREEN ET AL.,"1946-10-22",,135,,114,,1,,,0,73,21,26,,0,10,3,2,1,2,0,0,0,0,80030,8,2,0,4,,3,307,,78,87,1,8,0,82,FMurphy,1,1,2,2,,
"1946-010","1946-12-09",1,329 U.S. 156,1946,1301,Vinson,42,VANSTON BONDHOLDERS PROTECTIVE COMMITTEE v. GREEN ET AL.,"1946-10-22",,135,,114,,1,,,0,73,21,26,,0,10,3,2,1,2,0,0,0,0,80030,8,2,0,4,,3,307,,78,87,1,8,0,87,FMVinson,1,1,2,2,,
"1946-011","1946-12-09",1,329 U.S. 173,1946,1301,Vinson,36,CARTER v. ILLINOIS,"1946-11-15",,126,,28,17,1,,,0,302,17,300,17,0,10,2,1,1,2,0,0,0,0,10120,1,1,0,2,,2,214,,80,87,1,5,4,86,HHBurton,1,1,1,2,,
"1946-011","1946-12-09",1,329 U.S. 173,1946,1301,Vinson,36,CARTER v. ILLINOIS,"1946-11-15",,126,,28,17,1,,,0,302,17,300,17,0,10,2,1,1,2,0,0,0,0,10120,1,1,0,2,,2,214,,80,87,1,5,4,84,RHJackson,1,1,1,2,,
"1946-011","1946-12-09",1,329 U.S. 173,1946,1301,Vinson,36,CARTER v. ILLINOIS,"1946-11-15",,126,,28,17,1,,,0,302,17,300,17,0,10,2,1,1,2,0,0,0,0,10120,1,1,0,2,,2,214,,80,87,1,5,4,81,WODouglas,2,2,2,1,,
"1946-011","1946-12-09",1,329 U.S. 173,1946,1301,Vinson,36,CARTER v. ILLINOIS,"1946-11-15",,126,,28,17,1,,,0,302,17,300,17,0,10,2,1,1,2,0,0,0,0,10120,1,1,0,2,,2,214,,80,87,1,5,4,80,FFrankfurter,1,2,1,2,,
"1946-011","1946-12-09",1,329 U.S. 173,1946,1301,Vinson,36,CARTER v. ILLINOIS,"1946-11-15",,126,,28,17,1,,,0,302,17,300,17,0,10,2,1,1,2,0,0,0,0,10120,1,1,0,2,,2,214,,80,87,1,5,4,79,SFReed,1,1,1,2,,
"1946-011","1946-12-09",1,329 U.S. 173,1946,1301,Vinson,36,CARTER v. ILLINOIS,"1946-11-15",,126,,28,17,1,,,0,302,17,300,17,0,10,2,1,1,2,0,0,0,0,10120,1,1,0,2,,2,214,,80,87,1,5,4,78,HLBlack,2,1,2,1,81,
"1946-011","1946-12-09",1,329 U.S. 173,1946,1301,Vinson,36,CARTER v. ILLINOIS,"1946-11-15",,126,,28,17,1,,,0,302,17,300,17,0,10,2,1,1,2,0,0,0,0,10120,1,1,0,2,,2,214,,80,87,1,5,4,85,WBRutledge,2,1,2,1,81,
"1946-011","1946-12-09",1,329 U.S. 173,1946,1301,Vinson,36,CARTER v. ILLINOIS,"1946-11-15",,126,,28,17,1,,,0,302,17,300,17,0,10,2,1,1,2,0,0,0,0,10120,1,1,0,2,,2,214,,80,87,1,5,4,82,FMurphy,2,2,2,1,,
"1946-011","1946-12-09",1,329 U.S. 173,1946,1301,Vinson,36,CARTER v. ILLINOIS,"1946-11-15",,126,,28,17,1,,,0,302,17,300,17,0,10,2,1,1,2,0,0,0,0,10120,1,1,0,2,,2,214,,80,87,1,5,4,87,FMVinson,1,1,1,2,,
"1946-012","1946-12-09",1,329 U.S. 187,1946,1301,Vinson,37,BALLARD ET AL. v. UNITED STATES,"1946-10-15",,100,,27,,1,,,0,51,6,29,,1,10,2,1,1,3,0,1,0,0,20130,2,2,0,3,,,,,81,78,1,6,3,86,HHBurton,2,2,1,1,80,
"1946-012","1946-12-09",1,329 U.S. 187,1946,1301,Vinson,37,BALLARD ET AL. v. UNITED STATES,"1946-10-15",,100,,27,,1,,,0,51,6,29,,1,10,2,1,1,3,0,1,0,0,20130,2,2,0,3,,,,,81,78,1,6,3,84,RHJackson,4,2,2,2,80,86
"1946-012","1946-12-09",1,329 U.S. 187,1946,1301,Vinson,37,BALLARD ET AL. v. UNITED STATES,"1946-10-15",,100,,27,,1,,,0,51,6,29,,1,10,2,1,1,3,0,1,0,0,20130,2,2,0,3,,,,,81,78,1,6,3,81,WODouglas,1,2,2,2,,
"1946-012","1946-12-09",1,329 U.S. 187,1946,1301,Vinson,37,BALLARD ET AL. v. UNITED STATES,"1946-10-15",,100,,27,,1,,,0,51,6,29,,1,10,2,1,1,3,0,1,0,0,20130,2,2,0,3,,,,,81,78,1,6,3,80,FFrankfurter,2,2,1,1,86,
"1946-012","1946-12-09",1,329 U.S. 187,1946,1301,Vinson,37,BALLARD ET AL. v. UNITED STATES,"1946-10-15",,100,,27,,1,,,0,51,6,29,,1,10,2,1,1,3,0,1,0,0,20130,2,2,0,3,,,,,81,78,1,6,3,79,SFReed,1,1,2,2,,
"1946-012","1946-12-09",1,329 U.S. 187,1946,1301,Vinson,37,BALLARD ET AL. v. UNITED STATES,"1946-10-15",,100,,27,,1,,,0,51,6,29,,1,10,2,1,1,3,0,1,0,0,20130,2,2,0,3,,,,,81,78,1,6,3,78,HLBlack,1,1,2,2,,
"1946-012","1946-12-09",1,329 U.S. 187,1946,1301,Vinson,37,BALLARD ET AL. v. UNITED STATES,"1946-10-15",,100,,27,,1,,,0,51,6,29,,1,10,2,1,1,3,0,1,0,0,20130,2,2,0,3,,,,,81,78,1,6,3,85,WBRutledge,1,1,2,2,,
"1946-012","1946-12-09",1,329 U.S. 187,1946,1301,Vinson,37,BALLARD ET AL. v. UNITED STATES,"1946-10-15",,100,,27,,1,,,0,51,6,29,,1,10,2,1,1,3,0,1,0,0,20130,2,2,0,3,,,,,81,78,1,6,3,82,FMurphy,1,1,2,2,,
"1946-012","1946-12-09",1,329 U.S. 187,1946,1301,Vinson,37,BALLARD ET AL. v. UNITED STATES,"1946-10-15",,100,,27,,1,,,0,51,6,29,,1,10,2,1,1,3,0,1,0,0,20130,2,2,0,3,,,,,81,78,1,6,3,87,FMVinson,2,1,1,1,80,86
"1946-013","1946-12-09",1,329 U.S. 207,1946,1301,Vinson,67,UNITED STATES v. BRUNO,"1946-11-22",,27,,137,,1,89,,0,92,35,23,,0,4,3,2,1,3,0,1,0,0,10430,1,1,0,4,,6,600,50 U.S.C. Â§ 925,81,78,1,9,0,86,HHBurton,1,1,1,2,,
"1946-013","1946-12-09",1,329 U.S. 207,1946,1301,Vinson,67,UNITED STATES v. BRUNO,"1946-11-22",,27,,137,,1,89,,0,92,35,23,,0,4,3,2,1,3,0,1,0,0,10430,1,1,0,4,,6,600,50 U.S.C. Â§ 925,81,78,1,9,0,84,RHJackson,1,1,1,2,,
"1946-013","1946-12-09",1,329 U.S. 207,1946,1301,Vinson,67,UNITED STATES v. BRUNO,"1946-11-22",,27,,137,,1,89,,0,92,35,23,,0,4,3,2,1,3,0,1,0,0,10430,1,1,0,4,,6,600,50 U.S.C. Â§ 925,81,78,1,9,0,81,WODouglas,1,2,1,2,,
"1946-013","1946-12-09",1,329 U.S. 207,1946,1301,Vinson,67,UNITED STATES v. BRUNO,"1946-11-22",,27,,137,,1,89,,0,92,35,23,,0,4,3,2,1,3,0,1,0,0,10430,1,1,0,4,,6,600,50 U.S.C. Â§ 925,81,78,1,9,0,80,FFrankfurter,1,1,1,2,,
"1946-013","1946-12-09",1,329 U.S. 207,1946,1301,Vinson,67,UNITED STATES v. BRUNO,"1946-11-22",,27,,137,,1,89,,0,92,35,23,,0,4,3,2,1,3,0,1,0,0,10430,1,1,0,4,,6,600,50 U.S.C. Â§ 925,81,78,1,9,0,79,SFReed,1,1,1,2,,
"1946-013","1946-12-09",1,329 U.S. 207,1946,1301,Vinson,67,UNITED STATES v. BRUNO,"1946-11-22",,27,,137,,1,89,,0,92,35,23,,0,4,3,2,1,3,0,1,0,0,10430,1,1,0,4,,6,600,50 U.S.C. Â§ 925,81,78,1,9,0,78,HLBlack,1,1,1,2,,
"1946-013","1946-12-09",1,329 U.S. 207,1946,1301,Vinson,67,UNITED STATES v. BRUNO,"1946-11-22",,27,,137,,1,89,,0,92,35,23,,0,4,3,2,1,3,0,1,0,0,10430,1,1,0,4,,6,600,50 U.S.C. Â§ 925,81,78,1,9,0,85,WBRutledge,1,1,1,2,,
"1946-013","1946-12-09",1,329 U.S. 207,1946,1301,Vinson,67,UNITED STATES v. BRUNO,"1946-11-22",,27,,137,,1,89,,0,92,35,23,,0,4,3,2,1,3,0,1,0,0,10430,1,1,0,4,,6,600,50 U.S.C. Â§ 925,81,78,1,9,0,82,FMurphy,1,1,1,2,,
"1946-013","1946-12-09",1,329 U.S. 207,1946,1301,Vinson,67,UNITED STATES v. BRUNO,"1946-11-22",,27,,137,,1,89,,0,92,35,23,,0,4,3,2,1,3,0,1,0,0,10430,1,1,0,4,,6,600,50 U.S.C. Â§ 925,81,78,1,9,0,87,FMVinson,1,1,1,2,,
"1946-014","1946-12-09",1,329 U.S. 211,1946,1301,Vinson,51,FISWICK ET AL. v. UNITED STATES,"1946-11-19",,106,,27,,1,,,0,92,35,23,,1,4,2,1,1,3,0,1,0,0,10400,1,2,0,4,,6,600,18 U.S.C. Â§ 88,81,78,1,9,0,86,HHBurton,1,1,2,2,,
"1946-014","1946-12-09",1,329 U.S. 211,1946,1301,Vinson,51,FISWICK ET AL. v. UNITED STATES,"1946-11-19",,106,,27,,1,,,0,92,35,23,,1,4,2,1,1,3,0,1,0,0,10400,1,2,0,4,,6,600,18 U.S.C. Â§ 88,81,78,1,9,0,84,RHJackson,1,1,2,2,,
"1946-014","1946-12-09",1,329 U.S. 211,1946,1301,Vinson,51,FISWICK ET AL. v. UNITED STATES,"1946-11-19",,106,,27,,1,,,0,92,35,23,,1,4,2,1,1,3,0,1,0,0,10400,1,2,0,4,,6,600,18 U.S.C. Â§ 88,81,78,1,9,0,81,WODouglas,1,2,2,2,,
"1946-014","1946-12-09",1,329 U.S. 211,1946,1301,Vinson,51,FISWICK ET AL. v. UNITED STATES,"1946-11-19",,106,,27,,1,,,0,92,35,23,,1,4,2,1,1,3,0,1,0,0,10400,1,2,0,4,,6,600,18 U.S.C. Â§ 88,81,78,1,9,0,80,FFrankfurter,1,1,2,2,,
"1946-014","1946-12-09",1,329 U.S. 211,1946,1301,Vinson,51,FISWICK ET AL. v. UNITED STATES,"1946-11-19",,106,,27,,1,,,0,92,35,23,,1,4,2,1,1,3,0,1,0,0,10400,1,2,0,4,,6,600,18 U.S.C. Â§ 88,81,78,1,9,0,79,SFReed,1,1,2,2,,
"1946-014","1946-12-09",1,329 U.S. 211,1946,1301,Vinson,51,FISWICK ET AL. v. UNITED STATES,"1946-11-19",,106,,27,,1,,,0,92,35,23,,1,4,2,1,1,3,0,1,0,0,10400,1,2,0,4,,6,600,18 U.S.C. Â§ 88,81,78,1,9,0,78,HLBlack,1,1,2,2,,
"1946-014","1946-12-09",1,329 U.S. 211,1946,1301,Vinson,51,FISWICK ET AL. v. UNITED STATES,"1946-11-19",,106,,27,,1,,,0,92,35,23,,1,4,2,1,1,3,0,1,0,0,10400,1,2,0,4,,6,600,18 U.S.C. Â§ 88,81,78,1,9,0,85,WBRutledge,1,1,2,2,,
"1946-014","1946-12-09",1,329 U.S. 211,1946,1301,Vinson,51,FISWICK ET AL. v. UNITED STATES,"1946-11-19",,106,,27,,1,,,0,92,35,23,,1,4,2,1,1,3,0,1,0,0,10400,1,2,0,4,,6,600,18 U.S.C. Â§ 88,81,78,1,9,0,82,FMurphy,1,1,2,2,,
"1946-014","1946-12-09",1,329 U.S. 211,1946,1301,Vinson,51,FISWICK ET AL. v. UNITED STATES,"1946-11-19",,106,,27,,1,,,0,92,35,23,,1,4,2,1,1,3,0,1,0,0,10400,1,2,0,4,,6,600,18 U.S.C. Â§ 88,81,78,1,9,0,87,FMVinson,1,1,2,2,,
"1946-015","1946-12-09",1,329 U.S. 223,1946,1301,Vinson,65,"FEDERAL COMMUNICATIONS COMMISSION v. WOKO, INC.","1946-11-22",,338,,221,,1,38,,0,32,,32,,1,10,3,1,1,4,0,1,0,0,80320,8,2,0,4,5,3,326,,84,87,1,8,0,86,HHBurton,1,1,2,2,,
"1946-015","1946-12-09",1,329 U.S. 223,1946,1301,Vinson,65,"FEDERAL COMMUNICATIONS COMMISSION v. WOKO, INC.","1946-11-22",,338,,221,,1,38,,0,32,,32,,1,10,3,1,1,4,0,1,0,0,80320,8,2,0,4,5,3,326,,84,87,1,8,0,84,RHJackson,1,2,2,2,,
"1946-015","1946-12-09",1,329 U.S. 223,1946,1301,Vinson,65,"FEDERAL COMMUNICATIONS COMMISSION v. WOKO, INC.","1946-11-22",,338,,221,,1,38,,0,32,,32,,1,10,3,1,1,4,0,1,0,0,80320,8,2,0,4,5,3,326,,84,87,1,8,0,81,WODouglas,1,1,2,2,,
"1946-015","1946-12-09",1,329 U.S. 223,1946,1301,Vinson,65,"FEDERAL COMMUNICATIONS COMMISSION v. WOKO, INC.","1946-11-22",,338,,221,,1,38,,0,32,,32,,1,10,3,1,1,4,0,1,0,0,80320,8,2,0,4,5,3,326,,84,87,1,8,0,80,FFrankfurter,1,1,2,2,,
"1946-015","1946-12-09",1,329 U.S. 223,1946,1301,Vinson,65,"FEDERAL COMMUNICATIONS COMMISSION v. WOKO, INC.","1946-11-22",,338,,221,,1,38,,0,32,,32,,1,10,3,1,1,4,0,1,0,0,80320,8,2,0,4,5,3,326,,84,87,1,8,0,79,SFReed,1,1,2,2,,
"1946-015","1946-12-09",1,329 U.S. 223,1946,1301,Vinson,65,"FEDERAL COMMUNICATIONS COMMISSION v. WOKO, INC.","1946-11-22",,338,,221,,1,38,,0,32,,32,,1,10,3,1,1,4,0,1,0,0,80320,8,2,0,4,5,3,326,,84,87,1,8,0,78,HLBlack,,,,,,
"1946-015","1946-12-09",1,329 U.S. 223,1946,1301,Vinson,65,"FEDERAL COMMUNICATIONS COMMISSION v. WOKO, INC.","1946-11-22",,338,,221,,1,38,,0,32,,32,,1,10,3,1,1,4,0,1,0,0,80320,8,2,0,4,5,3,326,,84,87,1,8,0,85,WBRutledge,1,1,2,2,,
"1946-015","1946-12-09",1,329 U.S. 223,1946,1301,Vinson,65,"FEDERAL COMMUNICATIONS COMMISSION v. WOKO, INC.","1946-11-22",,338,,221,,1,38,,0,32,,32,,1,10,3,1,1,4,0,1,0,0,80320,8,2,0,4,5,3,326,,84,87,1,8,0,82,FMurphy,1,1,2,2,,
"1946-015","1946-12-09",1,329 U.S. 223,1946,1301,Vinson,65,"FEDERAL COMMUNICATIONS COMMISSION v. WOKO, INC.","1946-11-22",,338,,221,,1,38,,0,32,,32,,1,10,3,1,1,4,0,1,0,0,80320,8,2,0,4,5,3,326,,84,87,1,8,0,87,FMVinson,1,1,2,2,,
"1946-016","1946-12-09",1,329 U.S. 230,1946,1301,Vinson,40,UNITED STATES v. CARMACK,"1946-10-18",,27,,166,,1,58,,0,86,30,28,,0,10,2,1,1,4,0,1,0,0,40070,4,2,0,4,,6,600,40 U.S.C. Â§ 341,86,87,1,9,0,86,HHBurton,1,2,2,2,,
"1946-016","1946-12-09",1,329 U.S. 230,1946,1301,Vinson,40,UNITED STATES v. CARMACK,"1946-10-18",,27,,166,,1,58,,0,86,30,28,,0,10,2,1,1,4,0,1,0,0,40070,4,2,0,4,,6,600,40 U.S.C. Â§ 341,86,87,1,9,0,84,RHJackson,1,1,2,2,,
"1946-016","1946-12-09",1,329 U.S. 230,1946,1301,Vinson,40,UNITED STATES v. CARMACK,"1946-10-18",,27,,166,,1,58,,0,86,30,28,,0,10,2,1,1,4,0,1,0,0,40070,4,2,0,4,,6,600,40 U.S.C. Â§ 341,86,87,1,9,0,81,WODouglas,4,2,2,2,,
"1946-016","1946-12-09",1,329 U.S. 230,1946,1301,Vinson,40,UNITED STATES v. CARMACK,"1946-10-18",,27,,166,,1,58,,0,86,30,28,,0,10,2,1,1,4,0,1,0,0,40070,4,2,0,4,,6,600,40 U.S.C. Â§ 341,86,87,1,9,0,80,FFrankfurter,1,1,2,2,,
"1946-016","1946-12-09",1,329 U.S. 230,1946,1301,Vinson,40,UNITED STATES v. CARMACK,"1946-10-18",,27,,166,,1,58,,0,86,30,28,,0,10,2,1,1,4,0,1,0,0,40070,4,2,0,4,,6,600,40 U.S.C. Â§ 341,86,87,1,9,0,79,SFReed,1,1,2,2,,
"1946-016","1946-12-09",1,329 U.S. 230,1946,1301,Vinson,40,UNITED STATES v. CARMACK,"1946-10-18",,27,,166,,1,58,,0,86,30,28,,0,10,2,1,1,4,0,1,0,0,40070,4,2,0,4,,6,600,40 U.S.C. Â§ 341,86,87,1,9,0,78,HLBlack,1,1,2,2,,
"1946-016","1946-12-09",1,329 U.S. 230,1946,1301,Vinson,40,UNITED STATES v. CARMACK,"1946-10-18",,27,,166,,1,58,,0,86,30,28,,0,10,2,1,1,4,0,1,0,0,40070,4,2,0,4,,6,600,40 U.S.C. Â§ 341,86,87,1,9,0,85,WBRutledge,1,1,2,2,,
"1946-016","1946-12-09",1,329 U.S. 230,1946,1301,Vinson,40,UNITED STATES v. CARMACK,"1946-10-18",,27,,166,,1,58,,0,86,30,28,,0,10,2,1,1,4,0,1,0,0,40070,4,2,0,4,,6,600,40 U.S.C. Â§ 341,86,87,1,9,0,82,FMurphy,1,1,2,2,,
"1946-016","1946-12-09",1,329 U.S. 230,1946,1301,Vinson,40,UNITED STATES v. CARMACK,"1946-10-18",,27,,166,,1,58,,0,86,30,28,,0,10,2,1,1,4,0,1,0,0,40070,4,2,0,4,,6,600,40 U.S.C. Â§ 341,86,87,1,9,0,87,FMVinson,1,1,2,2,,
"1946-017","1946-12-16",1,329 U.S. 249,1946,1301,Vinson,3,"FREEMAN, TRUSTEE, v. HEWIT, DIRECTOR OF GROSS INCOME TAX DIVISION","1944-10-08","1946-10-14",102,,19,18,2,,,0,302,18,300,18,0,1,3,2,3,3,0,1,0,0,80100,8,1,0,2,,1,111,,80,74,1,6,3,86,HHBurton,1,1,1,2,,
"1946-017","1946-12-16",1,329 U.S. 249,1946,1301,Vinson,3,"FREEMAN, TRUSTEE, v. HEWIT, DIRECTOR OF GROSS INCOME TAX DIVISION","1944-10-08","1946-10-14",102,,19,18,2,,,0,302,18,300,18,0,1,3,2,3,3,0,1,0,0,80100,8,1,0,2,,1,111,,80,74,1,6,3,84,RHJackson,1,1,1,2,,
"1946-017","1946-12-16",1,329 U.S. 249,1946,1301,Vinson,3,"FREEMAN, TRUSTEE, v. HEWIT, DIRECTOR OF GROSS INCOME TAX DIVISION","1944-10-08","1946-10-14",102,,19,18,2,,,0,302,18,300,18,0,1,3,2,3,3,0,1,0,0,80100,8,1,0,2,,1,111,,80,74,1,6,3,81,WODouglas,2,2,2,1,,
"1946-017","1946-12-16",1,329 U.S. 249,1946,1301,Vinson,3,"FREEMAN, TRUSTEE, v. HEWIT, DIRECTOR OF GROSS INCOME TAX DIVISION","1944-10-08","1946-10-14",102,,19,18,2,,,0,302,18,300,18,0,1,3,2,3,3,0,1,0,0,80100,8,1,0,2,,1,111,,80,74,1,6,3,80,FFrankfurter,1,2,1,2,,
"1946-017","1946-12-16",1,329 U.S. 249,1946,1301,Vinson,3,"FREEMAN, TRUSTEE, v. HEWIT, DIRECTOR OF GROSS INCOME TAX DIVISION","1944-10-08","1946-10-14",102,,19,18,2,,,0,302,18,300,18,0,1,3,2,3,3,0,1,0,0,80100,8,1,0,2,,1,111,,80,74,1,6,3,79,SFReed,1,1,1,2,,
"1946-017","1946-12-16",1,329 U.S. 249,1946,1301,Vinson,3,"FREEMAN, TRUSTEE, v. HEWIT, DIRECTOR OF GROSS INCOME TAX DIVISION","1944-10-08","1946-10-14",102,,19,18,2,,,0,302,18,300,18,0,1,3,2,3,3,0,1,0,0,80100,8,1,0,2,,1,111,,80,74,1,6,3,78,HLBlack,2,1,2,1,,
"1946-017","1946-12-16",1,329 U.S. 249,1946,1301,Vinson,3,"FREEMAN, TRUSTEE, v. HEWIT, DIRECTOR OF GROSS INCOME TAX DIVISION","1944-10-08","1946-10-14",102,,19,18,2,,,0,302,18,300,18,0,1,3,2,3,3,0,1,0,0,80100,8,1,0,2,,1,111,,80,74,1,6,3,85,WBRutledge,4,2,1,2,,
"1946-017","1946-12-16",1,329 U.S. 249,1946,1301,Vinson,3,"FREEMAN, TRUSTEE, v. HEWIT, DIRECTOR OF GROSS INCOME TAX DIVISION","1944-10-08","1946-10-14",102,,19,18,2,,,0,302,18,300,18,0,1,3,2,3,3,0,1,0,0,80100,8,1,0,2,,1,111,,80,74,1,6,3,82,FMurphy,2,1,2,1,81,
"1946-017","1946-12-16",1,329 U.S. 249,1946,1301,Vinson,3,"FREEMAN, TRUSTEE, v. HEWIT, DIRECTOR OF GROSS INCOME TAX DIVISION","1944-10-08","1946-10-14",102,,19,18,2,,,0,302,18,300,18,0,1,3,2,3,3,0,1,0,0,80100,8,1,0,2,,1,111,,80,74,1,6,3,87,FMVinson,1,1,1,2,,
"1946-018","1946-12-16",1,329 U.S. 287,1946,1301,Vinson,54,"UNITED STATES v. RUZICKA ET AL., TRADING AS SEELEY DAIRY","1946-11-20",,27,,158,,1,4,,0,66,17,27,,1,10,3,1,1,3,0,1,0,0,80170,8,2,0,5,4,6,600,7 U.S.C. Â§ 601,80,87,1,9,0,86,HHBurton,1,1,2,2,,
"1946-018","1946-12-16",1,329 U.S. 287,1946,1301,Vinson,54,"UNITED STATES v. RUZICKA ET AL., TRADING AS SEELEY DAIRY","1946-11-20",,27,,158,,1,4,,0,66,17,27,,1,10,3,1,1,3,0,1,0,0,80170,8,2,0,5,4,6,600,7 U.S.C. Â§ 601,80,87,1,9,0,84,RHJackson,1,1,2,2,,
"1946-018","1946-12-16",1,329 U.S. 287,1946,1301,Vinson,54,"UNITED STATES v. RUZICKA ET AL., TRADING AS SEELEY DAIRY","1946-11-20",,27,,158,,1,4,,0,66,17,27,,1,10,3,1,1,3,0,1,0,0,80170,8,2,0,5,4,6,600,7 U.S.C. Â§ 601,80,87,1,9,0,81,WODouglas,4,1,2,2,,
"1946-018","1946-12-16",1,329 U.S. 287,1946,1301,Vinson,54,"UNITED STATES v. RUZICKA ET AL., TRADING AS SEELEY DAIRY","1946-11-20",,27,,158,,1,4,,0,66,17,27,,1,10,3,1,1,3,0,1,0,0,80170,8,2,0,5,4,6,600,7 U.S.C. Â§ 601,80,87,1,9,0,80,FFrankfurter,1,2,2,2,,
"1946-018","1946-12-16",1,329 U.S. 287,1946,1301,Vinson,54,"UNITED STATES v. RUZICKA ET AL., TRADING AS SEELEY DAIRY","1946-11-20",,27,,158,,1,4,,0,66,17,27,,1,10,3,1,1,3,0,1,0,0,80170,8,2,0,5,4,6,600,7 U.S.C. Â§ 601,80,87,1,9,0,79,SFReed,1,1,2,2,,
